"pubmedID","num_inter","n_proteins"
"12004059","5","6"
"18368381","1","2"
"15117948","1","2"
"9819401","2","3"
"11237613","2","3"
"9742090","1","2"
"11988536","3","3"
"8994038","1","2"
"15698842","1","2"
"12743038","3","4"
"16439210","3","3"
"9418848","1","2"
"10359772","2","3"
"17967884","13","11"
"10567582","4","4"
"25086746","8","8"
"16421932","1","2"
"9668219","1","2"
"12665589","4","5"
"9677423","5","5"
"11113176","13","11"
"16547462","1","2"
"7926747","9","9"
"17643375","682","374"
"18354501","2","3"
"18160537","2","3"
"9159119","33","12"
"11509574","5","6"
"9305922","10","12"
"10454562","16","15"
"8493579","1","2"
"8479541","1","2"
"8816480","2","3"
"8695800","4","5"
"8188688","2","3"
"10319320","4","5"
"9009162","3","4"
"7514169","3","4"
"7527391","1","2"
"7773779","1","2"
"7629138","2","3"
"16520382","3","4"
"19323566","1","2"
"9569023","2","3"
"8943292","9","9"
"15192046","4","7"
"28166272","1","2"
"7559490","4","4"
"7651391","3","4"
"7667268","3","4"
"7876263","1","2"
"9618479","1","2"
"8576157","2","3"
"9694876","1","2"
"9089417","5","6"
"10777215","8","8"
"19106100","6","7"
"10792464","1","2"
"16217014","5","5"
"12821655","1","1"
"1741402","1","1"
"12618752","2","3"
"20110283","4","3"
"11792321","1","2"
"12873812","2","3"
"1547942","3","4"
"11668178","1","2"
"10318842","1","2"
"9032301","1","2"
"9553145","2","3"
"12524424","6","5"
"16959612","1","2"
"12202226","3","4"
"11158330","2","4"
"9712049","1","2"
"10619021","5","6"
"22242598","5","6"
"10635333","2","3"
"9742105","2","3"
"11711437","1","2"
"8972203","1","2"
"9343424","1","2"
"28428115","2","3"
"17387179","3","4"
"14759369","3","4"
"1314426","1","2"
"11018027","1","2"
"10821850","6","7"
"12061776","3","4"
"11136726","1","2"
"7926767","4","5"
"9407116","4","4"
"23950177","2","3"
"8194526","4","4"
"12861002","6","7"
"10518497","4","5"
"11358867","4","5"
"22863277","7","8"
"24882516","1","2"
"25796446","157","157"
"26258633","6","5"
"25751139","18","19"
"25751140","4","5"
"15140898","3","4"
"12376544","2","3"
"14762206","1","2"
"8662660","3","3"
"8441635","1","2"
"11183778","2","3"
"7827505","1","2"
"7854423","3","4"
"8755740","2","3"
"7590250","2","3"
"8625415","1","2"
"9660973","3","4"
"10428810","1","2"
"9482861","5","5"
"15053879","4","5"
"9238003","3","4"
"20541699","2","3"
"11352655","1","2"
"8106390","1","2"
"30126976","136","87"
"12721286","3","4"
"16878124","2","3"
"10454543","7","5"
"8577725","1","2"
"8794892","6","6"
"10861853","1","2"
"9016807","1","2"
"12624098","8","6"
"9295363","4","5"
"8758937","1","2"
"10373431","23","14"
"12737519","3","4"
"11278533","1","2"
"27193682","46","27"
"14612417","5","7"
"10585447","1","2"
"10428966","3","4"
"9400991","4","5"
"11739724","1","2"
"10597240","1","2"
"15517862","1","2"
"10559858","6","6"
"12097298","2","4"
"16170383","2","3"
"17471231","1","2"
"23868976","4","5"
"27720894","7","6"
"10965846","2","3"
"17111193","3","3"
"14593116","2","3"
"9422723","2","3"
"9368098","1","2"
"10359574","1","2"
"12532331","1","2"
"9689056","2","3"
"9708738","4","4"
"11418595","4","4"
"12717439","1","2"
"14576433","4","6"
"8896460","3","4"
"11459832","4","4"
"12697828","3","3"
"14576432","4","8"
"17006541","8","8"
"20413589","1","2"
"16966330","7","6"
"9181131","1","2"
"14617818","5","5"
"14499480","6","7"
"8652557","15","7"
"8194528","2","2"
"11259578","12","11"
"7935417","1","2"
"8612585","4","5"
"16793543","2","3"
"9698541","1","2"
"10734143","6","5"
"26278177","2","3"
"11733534","1","2"
"10748052","1","2"
"10734072","3","4"
"11266437","4","5"
"10490622","5","6"
"7533895","2","3"
"9852112","3","4"
"26340423","32","11"
"11239393","3","4"
"9130708","7","6"
"8521393","4","5"
"8692841","5","6"
"28977422","8","6"
"11071939","4","4"
"14502124","2","3"
"18647389","7","8"
"11062469","7","7"
"8194529","4","4"
"8438166","3","3"
"12522270","3","4"
"12654250","1","1"
"16397227","4","3"
"11781820","1","2"
"11494128","4","5"
"17318191","7","7"
"10713716","1","2"
"10629029","1","2"
"10679771","1","2"
"9583676","1","2"
"11163214","3","4"
"12379115","1","2"
"10194451","4","4"
"11420673","1","2"
"9356459","1","2"
"11278340","1","2"
"9346925","6","7"
"10391250","1","2"
"10391251","1","2"
"11278685","3","4"
"19442657","2","3"
"25893286","3","4"
"10224664","2","3"
"9307968","4","5"
"7493940","2","3"
"16443220","3","3"
"9710592","1","2"
"24412932","3","4"
"22286129","2","3"
"15657060","1","2"
"9603926","1","2"
"11279131","2","3"
"10777567","1","2"
"10567556","2","3"
"9008161","2","3"
"9822717","4","5"
"10688886","2","3"
"7780740","1","2"
"8810278","5","6"
"12692149","2","3"
"11971963","1","2"
"9949177","2","3"
"11121037","1","2"
"10970852","4","5"
"18559503","5","4"
"12021275","2","3"
"11374898","2","3"
"19891780","2","3"
"11741929","11","10"
"9144171","7","8"
"15886098","6","5"
"9038219","1","2"
"9168117","1","2"
"9168116","2","3"
"11375976","3","3"
"17409407","2","3"
"20798688","3","4"
"7590236","1","2"
"17101133","11","7"
"12569093","2","3"
"11390389","1","2"
"7533294","2","3"
"11891774","1","2"
"15175272","5","6"
"12893824","2","3"
"8668148","4","4"
"10931874","1","2"
"8798570","5","4"
"9211900","2","3"
"11955625","7","5"
"9315092","2","3"
"8943360","2","3"
"9010225","3","3"
"12672821","4","4"
"11418237","4","4"
"20598684","28","29"
"18328268","1","2"
"10958799","5","6"
"12379650","1","2"
"12196545","2","3"
"16055500","10","6"
"14761981","8","6"
"11073948","1","2"
"16799563","24","19"
"23980173","1","2"
"8022809","1","2"
"8552632","5","5"
"10233885","1","2"
"8756344","1","2"
"10656693","2","3"
"20364308","4","4"
"11585920","2","3"
"15691758","1","2"
"29954426","6","7"
"25740244","1","2"
"12927788","16","17"
"9447996","1","2"
"15082531","4","4"
"11779867","2","3"
"22910413","8","6"
"27150054","2","3"
"15308626","1","2"
"9135065","1","2"
"12210842","1","2"
"6268632","1","2"
"16354665","1","2"
"11027676","3","4"
"9546397","3","4"
"14691533","2","3"
"21788477","1","2"
"16271884","1","2"
"20404192","1","2"
"29302006","2","2"
"9465039","2","3"
"10638746","5","4"
"20618438","4","5"
"15965644","2","3"
"20133674","3","4"
"14722085","5","6"
"11997026","1","2"
"10485711","3","5"
"12695509","2","3"
"22267732","14","8"
"11744690","2","3"
"24441586","7","8"
"10514505","1","2"
"12134164","1","2"
"8621645","3","4"
"11525649","1","2"
"16810318","6","6"
"11136978","2","3"
"11257115","2","3"
"7972015","1","2"
"9038168","1","2"
"9154803","7","8"
"9674433","3","4"
"16301319","3","4"
"11739523","1","2"
"9235916","1","2"
"9582122","1","2"
"14724641","4","4"
"10998413","1","2"
"18596699","2","3"
"7862125","3","4"
"7488076","1","2"
"16103119","2","3"
"10369681","2","3"
"12748287","7","7"
"12750467","1","2"
"7478529","1","2"
"12732644","2","3"
"8663427","1","1"
"7687763","1","1"
"8999909","1","2"
"7691175","2","3"
"12093729","2","3"
"11700021","2","3"
"16473576","2","3"
"11498506","1","2"
"12606581","4","5"
"19961433","2","3"
"23703321","48","48"
"26643866","52","52"
"23798680","1","2"
"26382850","1","2"
"16497673","2","3"
"7512734","2","3"
"10542052","1","2"
"10918068","2","3"
"7651436","5","6"
"21150319","405","405"
"9484780","1","2"
"8266081","2","3"
"12446731","1","2"
"10551811","1","2"
"1748630","1","2"
"11306501","1","2"
"10380878","1","2"
"15992821","1","2"
"11804592","2","3"
"7729426","2","3"
"10319872","2","3"
"14559996","39","17"
"8377829","1","2"
"11309420","6","7"
"12080043","1","2"
"11844794","3","3"
"12944920","2","3"
"17700062","5","4"
"19818711","11","7"
"11673469","4","5"
"9461566","1","2"
"20691906","5","5"
"10899308","2","3"
"15616584","4","5"
"19786833","12","11"
"12660246","35","22"
"17967894","33","20"
"10611234","6","4"
"11839798","13","10"
"16705173","2","3"
"11511539","1","2"
"20946988","58","35"
"12077335","2","3"
"11707405","1","2"
"7524086","1","2"
"7535773","4","5"
"12485888","3","3"
"7798267","1","2"
"9733714","2","3"
"8647288","3","4"
"8662733","4","5"
"9083103","3","3"
"8294403","2","3"
"11302736","2","3"
"11505033","2","3"
"9126968","3","4"
"9544989","3","4"
"11827484","1","2"
"9175774","1","2"
"9254595","1","2"
"8939605","1","2"
"8663178","1","2"
"12213123","1","2"
"15812354","1","2"
"21725358","4","6"
"7537740","2","3"
"12898421","2","4"
"10049786","2","3"
"11792427","3","4"
"28690151","2","3"
"24430869","6","5"
"26551075","4","5"
"8668343","2","3"
"10597290","3","4"
"11916966","4","3"
"9781816","4","5"
"9312026","1","2"
"16352593","3","4"
"11283613","5","6"
"18923429","5","6"
"20426839","2","3"
"29137325","3","3"
"26766587","2","3"
"27859590","2","3"
"9792694","1","2"
"11567024","1","2"
"17728244","1","2"
"11585818","4","5"
"22844532","7","7"
"16484223","30","17"
"9797456","1","2"
"12223483","6","6"
"9689053","1","2"
"26517351","1","2"
"12391307","10","8"
"11884411","2","3"
"16186108","1","2"
"15229287","1","2"
"8878483","3","4"
"11713277","1","2"
"10688651","2","3"
"7997267","3","3"
"10085298","10","7"
"12558988","6","7"
"12005431","2","2"
"7597091","1","2"
"7530249","1","2"
"11353545","2","3"
"7513017","1","2"
"9389695","1","2"
"15173175","9","6"
"16166096","1","2"
"10395945","1","2"
"11278754","1","2"
"19523899","3","5"
"9344858","1","2"
"10358079","7","6"
"14978237","7","6"
"10482988","5","6"
"9710204","5","6"
"9388490","3","4"
"9096689","2","3"
"18840094","3","3"
"9786846","2","3"
"12810717","1","2"
"12052863","2","3"
"17178840","1","2"
"16854432","1","2"
"7529876","4","4"
"8054685","1","2"
"10931187","1","2"
"9507031","2","3"
"8816475","2","2"
"8941336","1","2"
"16291744","6","5"
"12615911","11","6"
"11980671","2","3"
"9822703","2","3"
"17525734","6","6"
"21034468","5","5"
"21855630","4","6"
"23242524","9","10"
"12235291","1","2"
"10362724","1","2"
"9632142","7","7"
"18713744","4","5"
"10644995","3","4"
"8910575","1","2"
"8632005","1","2"
"29720121","3","4"
"12091389","3","4"
"8849729","1","2"
"10777553","3","3"
"19380485","4","4"
"8702721","13","8"
"10871840","3","4"
"12145209","7","8"
"10490839","1","2"
"15546918","1","2"
"9837922","3","4"
"9012831","3","4"
"11373296","4","4"
"11313464","4","5"
"11934902","3","4"
"8900189","2","3"
"22447928","3","4"
"29545793","4","4"
"9880482","1","2"
"12011079","1","2"
"15834155","11","8"
"8766817","2","3"
"1545818","3","4"
"1374686","1","2"
"18606683","5","5"
"9038356","1","2"
"14688263","6","7"
"12972425","1","2"
"12397603","1","2"
"11514617","3","4"
"10739664","3","4"
"10542110","1","2"
"17038317","6","5"
"15020686","5","4"
"17129785","1","2"
"16849545","1","2"
"7519780","1","2"
"15143158","2","3"
"11279201","1","2"
"10959835","1","2"
"14761972","2","3"
"12621061","1","2"
"11551227","1","2"
"11278583","1","2"
"12215529","1","2"
"16374509","44","25"
"11481331","2","2"
"12637538","2","3"
"18296648","7","8"
"9670936","2","3"
"9819391","2","3"
"12554790","2","3"
"15696169","2","3"
"12540842","3","4"
"12649275","1","2"
"8953041","1","2"
"12446711","3","4"
"15069201","2","3"
"12615930","2","3"
"9655255","1","2"
"9988270","2","2"
"14661060","5","5"
"22888118","4","5"
"20525694","3","4"
"1379745","4","4"
"9687503","1","2"
"15184363","9","9"
"10354709","1","2"
"10329689","3","4"
"8695788","1","2"
"15304482","1","2"
"12730241","8","8"
"11708798","3","4"
"15851033","3","3"
"21233420","3","4"
"11875070","4","4"
"12771149","1","2"
"11371563","1","2"
"22323290","29","29"
"10710290","1","2"
"7689552","1","2"
"9694850","1","2"
"11821958","3","4"
"11807823","2","3"
"9516479","1","2"
"11114724","2","3"
"10682683","1","2"
"15583694","2","3"
"19037095","13","14"
"11708806","1","2"
"12840049","4","5"
"9168115","4","4"
"9168114","2","3"
"15358134","4","6"
"10095121","1","2"
"10930463","3","2"
"8617200","2","2"
"7935686","3","3"
"21677751","4","4"
"8235612","1","2"
"10716993","3","4"
"10187774","7","7"
"7706250","2","3"
"20856203","4","5"
"11157754","8","6"
"7878020","3","4"
"9261125","1","2"
"10026191","3","3"
"20860622","18","12"
"21054789","14","11"
"21441952","4","5"
"8242742","8","8"
"8389764","2","4"
"11483955","8","7"
"11970960","2","3"
"10383378","1","2"
"8093006","5","6"
"8106553","4","5"
"9312157","2","3"
"11323414","2","3"
"10519421","2","3"
"7686157","2","2"
"12062452","3","4"
"9813058","2","3"
"9660815","1","2"
"11172812","1","2"
"7513640","2","3"
"15247411","3","4"
"9472030","2","2"
"7890683","5","4"
"8576253","1","2"
"11102446","6","5"
"21423151","5","4"
"21791611","12","11"
"19556242","6","5"
"19758997","11","11"
"25825445","1","2"
"23868260","8","5"
"11850637","2","3"
"12060054","1","2"
"12607775","1","2"
"11420127","3","3"
"12429842","2","3"
"11387212","4","5"
"14580334","1","2"
"7706237","1","2"
"11314042","2","3"
"10224278","4","5"
"17235283","4","5"
"12176364","7","8"
"9525694","1","2"
"9892009","7","6"
"9346908","1","2"
"18511908","6","7"
"15350225","5","5"
"19139564","16","8"
"23687300","8","7"
"25872870","9","10"
"9748228","5","7"
"9136927","3","4"
"10085121","4","5"
"9215638","1","2"
"15148321","2","3"
"14722617","4","4"
"14657019","5","6"
"11163210","6","4"
"10757800","8","7"
"16027725","4","5"
"17314099","9","8"
"15946939","2","3"
"22624557","3","3"
"15359284","7","8"
"23027871","3","3"
"9335507","2","3"
"20663871","12","8"
"25149540","4","4"
"12151385","3","4"
"9311995","4","4"
"9865696","4","5"
"9856985","2","3"
"23973329","31","27"
"26679521","4","5"
"11278302","13","12"
"9545258","2","3"
"9891069","4","5"
"9788432","6","5"
"11279207","5","6"
"9774674","1","2"
"11382746","2","3"
"12729750","1","2"
"9872992","11","11"
"12421567","1","2"
"7566156","1","2"
"11781097","1","2"
"12100179","1","2"
"10100610","3","3"
"11867708","1","1"
"9973324","4","5"
"10963790","2","3"
"10958788","2","3"
"10611475","1","2"
"9442029","1","2"
"11258932","1","2"
"10922377","1","2"
"10556977","1","2"
"11724819","4","5"
"12359715","7","7"
"23460737","7","6"
"10518533","1","2"
"9512491","1","2"
"12853457","4","4"
"12139915","3","4"
"8663515","1","2"
"12975355","1","2"
"8119878","1","2"
"11877424","4","5"
"17244534","2","3"
"10669757","1","1"
"11425854","2","2"
"12913000","1","2"
"14583609","4","4"
"11006133","6","5"
"18660822","1","2"
"20720151","3","4"
"21820430","5","5"
"23086448","3","4"
"10747963","5","5"
"10935626","2","3"
"12486116","2","3"
"11226752","7","4"
"11564735","4","4"
"20208568","1","2"
"17573339","7","8"
"10713164","5","4"
"11404076","5","6"
"15546612","6","8"
"9019171","2","3"
"14638857","1","2"
"10882063","1","2"
"9620803","1","2"
"12682059","3","3"
"8755477","1","2"
"23252402","4","4"
"12123574","1","2"
"10837024","1","2"
"11739188","1","2"
"12644465","2","3"
"16530044","3","3"
"12370315","16","9"
"18427106","2","3"
"22100894","5","5"
"11997524","3","3"
"11390662","2","3"
"23022380","138","130"
"22325781","3","3"
"20972443","2","3"
"19907488","3","3"
"17909182","1","2"
"22388891","17","16"
"17646409","1","2"
"17526737","3","4"
"24085301","13","12"
"26033182","3","4"
"26108681","5","5"
"27247421","2","3"
"27806347","5","6"
"28459460","4","4"
"25344755","4","6"
"20823234","1","2"
"14567914","2","3"
"12402043","3","4"
"10940627","1","2"
"10940313","1","2"
"23886940","5","5"
"11827460","1","2"
"8041735","2","2"
"12112020","1","2"
"11278465","4","5"
"12359716","1","2"
"9590294","1","2"
"11886850","4","5"
"17170118","4","7"
"14688255","3","4"
"18326031","6","7"
"16407259","1","2"
"11798178","2","2"
"6822572","1","2"
"3611073","1","2"
"8987992","5","6"
"6746613","1","2"
"8886980","2","3"
"7568216","4","3"
"3857586","3","2"
"16343437","1","2"
"2161834","5","5"
"2455687","5","5"
"16331323","1","2"
"16322471","1","2"
"11533253","3","4"
"8120097","2","3"
"9448267","3","3"
"9724539","2","4"
"12044157","1","2"
"18092822","1","2"
"15542288","3","3"
"7118902","1","2"
"9560191","3","5"
"8700507","1","2"
"8649368","1","2"
"16105984","17","17"
"7103951","2","3"
"12809519","3","4"
"8101440","1","2"
"9109552","1","2"
"19343720","50","45"
"16251902","2","3"
"23277564","31","31"
"12176984","9","8"
"12438239","8","9"
"12468542","2","3"
"12364343","4","5"
"20618440","120","64"
"16636147","3","4"
"22001647","2","3"
"12582162","2","3"
"20169078","1","2"
"12842888","4","5"
"12869586","2","3"
"12820960","2","3"
"12771962","1","2"
"17077083","3","4"
"15854902","11","11"
"19608861","31","32"
"10915759","1","2"
"16424383","1","2"
"11741833","1","2"
"9580671","1","2"
"10585443","2","2"
"11175345","1","2"
"11290735","1","2"
"15963462","2","3"
"15342917","9","7"
"12167664","5","5"
"15340059","1","2"
"12511557","6","4"
"15851026","2","3"
"14651849","2","3"
"16339216","3","3"
"14551205","2","3"
"11741832","1","2"
"10807585","1","2"
"17658474","3","3"
"9809973","1","2"
"20412061","1","2"
"21134130","3","3"
"16464865","2","3"
"15851513","3","3"
"20166753","1","2"
"28561026","447","262"
"25263562","21","12"
"14690447","13","13"
"12024216","4","5"
"15474030","1","2"
"9728925","1","2"
"9952395","1","2"
"10982817","6","6"
"13129930","2","3"
"8617742","1","2"
"9593747","1","2"
"11278895","3","4"
"20562859","2961","1211"
"9265649","3","4"
"8631991","1","2"
"10191277","5","6"
"11146551","6","7"
"14697242","23","16"
"11953448","5","6"
"12087096","2","3"
"14634002","8","10"
"11942621","3","4"
"12377379","2","3"
"15129282","8","6"
"11964161","5","6"
"12749852","1","2"
"12639940","15","16"
"12639963","3","4"
"16174773","3","4"
"16116474","1","2"
"16111671","2","2"
"9629920","1","2"
"16101282","1","2"
"9553137","2","3"
"24688049","1","2"
"11483358","2","3"
"9886087","2","3"
"9581762","5","6"
"10722852","1","2"
"14603253","2","3"
"14594945","11","12"
"12872123","2","3"
"12966166","1","2"
"7556643","4","5"
"15331635","1","2"
"8700896","1","2"
"12963728","32","21"
"10840040","5","6"
"11950600","2","3"
"11082048","2","3"
"12221128","5","5"
"11237715","5","6"
"11003675","1","2"
"9566969","2","3"
"20360068","244","120"
"21135143","13","10"
"27015882","8","6"
"11102519","2","3"
"10913131","4","5"
"22536782","2","2"
"9242692","3","4"
"9890893","3","4"
"12387878","2","3"
"12887920","20","14"
"15485837","8","9"
"16603398","13","8"
"20005846","13","13"
"21822306","8","10"
"24980434","13","13"
"25911380","8","9"
"27545878","406","341"
"27307491","44","30"
"23955153","12","10"
"10799478","2","3"
"9920899","1","2"
"12135369","1","2"
"8692885","3","3"
"11389905","5","5"
"8797804","1","1"
"24008839","5","5"
"25165885","4","4"
"15258597","5","5"
"28244869","16","16"
"10755617","6","6"
"22099304","7","7"
"23032186","14","6"
"26802121","7","7"
"11594795","2","3"
"10086340","6","6"
"9614102","4","5"
"10022120","4","5"
"9299557","2","3"
"19615732","1628","1021"
"18029035","14","11"
"9928991","3","4"
"25996949","29","30"
"10544141","2","3"
"11463333","4","4"
"18164316","1","2"
"20622874","24","15"
"21220427","7","8"
"23018911","3","4"
"23105109","110","62"
"23737552","4","5"
"15334086","1","2"
"26649818","1","2"
"10435631","1","2"
"10385526","2","3"
"12965196","1","2"
"12586352","1","2"
